token,start_time,end_time,total_minutes,data_points,coverage_percent,avg_gap_seconds,max_gap_minutes,min_price,max_price,price_volatility
86FMngwijeQhTGfSZqj1rNkKVsmS7uXJ3y13qqDupump,2024-10-29 11:32:00,2024-11-14 19:42:00,23530.0,23531,100.00424989375264,60.0,1.0,2.3006276754103405e-05,0.0038358594552568,3.7555310494904903
86FMngwijeQhTGfSZqj1rNkKVsmS7uXJ3y13qqDupump,2024-10-29 11:32:00,2024-11-15 06:17:00,24165.0,24166,100.00413821642873,60.0,1.0,2.3006276754103405e-05,0.0038358594552568,3.748578586225729
8aZuUoqr9rBLjikz7kvpajm1JRqhoWiLMnrNtnRNpump,2024-10-29 16:03:00,2024-11-14 20:17:00,23294.0,23295,100.0042929509745,60.0,1.0,3.3063487324615345e-05,0.0008504906046082,0.6643950384842733
8aZuUoqr9rBLjikz7kvpajm1JRqhoWiLMnrNtnRNpump,2024-10-29 16:03:00,2024-11-15 07:54:00,23991.0,23992,100.00416822975282,60.0,1.0,3.3063487324615345e-05,0.0008504906046082,0.6564546276679715
8bLEmTwK8YVW9u6ruvWe8AK9cJBWF5otRik6SPTfpump,2024-10-29 14:56:00,2024-11-14 20:59:00,23403.0,23404,100.00427295645858,60.0,1.0,4.177146270249332e-06,0.0002761423344832,1.033044046417298
8bLEmTwK8YVW9u6ruvWe8AK9cJBWF5otRik6SPTfpump,2024-10-29 14:56:00,2024-11-15 09:50:00,24174.0,24175,100.00413667576736,60.0,1.0,4.177146270249332e-06,0.0002761423344832,1.0182291092034599
8fgDWpQvDQJABP6fN7fDLte9hH4bAppPtxpNG2i3pump,2024-10-15 21:08:00,2024-11-14 21:07:00,43199.0,43200,100.00231486839972,60.0,1.0,4.229293345620167e-06,0.0019851915619513,0.8357613553100588
8fgDWpQvDQJABP6fN7fDLte9hH4bAppPtxpNG2i3pump,2024-10-16 10:13:00,2024-11-15 10:12:00,43199.0,43200,100.00231486839972,60.0,1.0,4.229293345620167e-06,0.0019851915619513,0.806680071030873
8iWsK2WH3AGviQwAnt43zvc8yLy6QMUSuv8PK2A7pump,2024-10-15 21:24:00,2024-11-14 21:22:00,43198.0,43199,100.00231492198712,60.0,1.0,0.0005838988161917,0.004929006628913,0.4223226228299383
8iWsK2WH3AGviQwAnt43zvc8yLy6QMUSuv8PK2A7pump,2024-10-16 10:58:00,2024-11-15 10:57:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0005838988161917,0.004929006628913,0.4309962320656627
8r8xXP3eHgn19HYRX9Qe2AzSaSXrWCj6URAmFpvUpump,2024-10-27 19:55:00,2024-11-14 22:16:00,26061.0,26062,100.00383715129888,60.0,1.0,1.068442437753415e-05,0.0010824803553611,1.1277517888406476
8r8xXP3eHgn19HYRX9Qe2AzSaSXrWCj6URAmFpvUpump,2024-10-27 19:55:00,2024-11-15 13:28:00,26973.0,26974,100.00370741111482,60.0,1.0,1.068442437753415e-05,0.0010824803553611,1.0941852746433205
8SgNwESovnbG1oNEaPVhg6CR9mTMSK7jPvcYRe3wpump,2024-10-25 15:55:00,2024-11-14 20:38:00,29083.0,29084,100.00343843482446,60.0,1.0,3.705697364292169e-05,0.0438200313666221,1.0224893355683415
8SgNwESovnbG1oNEaPVhg6CR9mTMSK7jPvcYRe3wpump,2024-10-25 15:55:00,2024-11-15 08:50:00,29815.0,29816,100.00335401643467,60.0,1.0,3.705697364292169e-05,0.044789116053315,1.068270921857265
8sj6CvKd8tZttApYFpDKfTrA2osx1eemhemK1YMbpump,2024-10-16 10:44:00,2024-11-14 20:25:00,42341.0,42342,100.00236177700101,60.0,1.0,6.119953347932855e-06,0.0008960270125037,2.8775304754645163
8sj6CvKd8tZttApYFpDKfTrA2osx1eemhemK1YMbpump,2024-10-16 10:44:00,2024-11-15 08:13:00,43049.0,43050,100.00232293433065,60.0,1.0,6.119953347932855e-06,0.0008960270125037,2.866040554806757
8SuMAjoZeLGaaekNHP235Dv4soXsrcseFXefT3A9pump,2024-10-28 18:00:00,2024-11-14 20:16:00,24616.0,24617,100.00406239844004,60.0,1.0,3.480151460003384e-05,0.0019887332600796,1.221404587688055
8SuMAjoZeLGaaekNHP235Dv4soXsrcseFXefT3A9pump,2024-10-28 18:00:00,2024-11-15 07:53:00,25313.0,25314,100.00395053924859,60.0,1.0,3.480151460003384e-05,0.0019887332600796,1.2049162533086903
8wZvGcGePvWEa8tKQUYctMXFSkqS39scozVU9xBVrUjY,2024-10-16 20:21:00,2024-11-14 22:02:00,41861.0,41862,100.00238885836458,60.0,1.0,4.658760793440163e-05,0.019845756838761,1.5182478231439553
8wZvGcGePvWEa8tKQUYctMXFSkqS39scozVU9xBVrUjY,2024-10-16 20:21:00,2024-11-15 12:49:00,42748.0,42749,100.00233929072706,60.0,1.0,4.658760793440163e-05,0.019845756838761,1.5172332543934048
8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,2024-10-28 19:08:00,2024-11-14 20:01:00,24533.0,24534,100.00407614233889,60.0,1.0,4.506853322416744e-05,0.1711765966276625,0.901212778346175
8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,2024-10-28 19:08:00,2024-11-15 07:09:00,25201.0,25202,100.00396809650411,60.0,1.0,4.506853322416744e-05,0.1711765966276625,0.8992851843123238
8ypJK8k7mYR14sfmiQzuF68mvamu84KtMn1tvcrjpump,2024-10-16 10:25:00,2024-11-14 21:02:00,42397.0,42398,100.00235865745218,60.0,1.0,8.804494639208862e-06,0.0008047586482639,1.8061791033944532
8ypJK8k7mYR14sfmiQzuF68mvamu84KtMn1tvcrjpump,2024-10-16 10:25:00,2024-11-15 09:58:00,43173.0,43174,100.00231626247886,60.0,1.0,8.804494639208862e-06,0.0008047586482639,1.7973111193390803
8YYrkf1hvL5aCacfLXDvhVfjWZ7ce5NdVt4iLPxYsmdh,2024-10-29 21:32:00,2024-11-14 20:43:00,22991.0,22992,100.0043495280762,60.0,1.0,2.451736659080465e-05,0.0016132646439382,0.9319741227486926
8YYrkf1hvL5aCacfLXDvhVfjWZ7ce5NdVt4iLPxYsmdh,2024-10-29 21:32:00,2024-11-15 09:05:00,23733.0,23734,100.00421354232503,60.0,1.0,2.451736659080465e-05,0.0016132646439382,0.9393693258216942
93RxvMPjnk7Sjg7U9h5iH7zcXGcNTZ9SPA6KVVqhMG95,2024-10-28 23:56:00,2024-11-14 19:58:00,24242.0,24243,100.00412507218877,60.0,1.0,1.5096547101095582e-05,0.0007967566907198,1.2561295391514373
93RxvMPjnk7Sjg7U9h5iH7zcXGcNTZ9SPA6KVVqhMG95,2024-10-28 23:56:00,2024-11-15 07:02:00,24906.0,24907,100.00401509676384,60.0,1.0,1.5096547101095582e-05,0.0007967566907198,1.2192041782287453
95Cm7gDac2tg9f9ou4M5QkqgpeEFBqoqeqBWNy7ByaE2,2024-10-25 22:32:00,2024-11-14 19:58:00,28646.0,28647,100.00349088878029,60.0,1.0,3.321256391443521e-06,0.0150451258345937,0.8423701865574387
95Cm7gDac2tg9f9ou4M5QkqgpeEFBqoqeqBWNy7ByaE2,2024-10-25 22:32:00,2024-11-15 07:02:00,29310.0,29311,100.00341180484476,60.0,1.0,3.321256391443521e-06,0.0150451258345937,0.8522909114080165
99wXkCkxKPbFdPAr8WSzYWyjRRYYbr2c3xos6Cfvpump,2024-10-29 11:26:00,2024-11-14 21:25:00,23639.0,23640,100.0042302973899,60.0,1.0,3.5423292406195484e-06,0.0001456905156877,1.0533078118348786
99wXkCkxKPbFdPAr8WSzYWyjRRYYbr2c3xos6Cfvpump,2024-10-29 11:26:00,2024-11-15 11:05:00,24459.0,24460,100.00408847459012,60.0,1.0,3.5423292406195484e-06,0.0001456905156877,1.0370033131873078
9AFJZo69ATfqf6qms3kd2hyDg7wKt1MHhr6dg8Tspump,2024-10-29 14:46:00,2024-11-14 20:40:00,23394.0,23395,100.00427460032486,60.0,1.0,6.625889930806679e-06,0.0003977960185921,1.2378976247706655
9AFJZo69ATfqf6qms3kd2hyDg7wKt1MHhr6dg8Tspump,2024-10-29 14:46:00,2024-11-15 08:58:00,24132.0,24133,100.00414387535224,60.0,1.0,6.625889930806679e-06,0.0003977960185921,1.2251773604559926
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,2024-10-18 06:09:00,2024-11-14 19:42:00,39693.0,39694,100.00251933590305,60.0,1.0,4.727335670511153e-06,0.2700315951750466,0.828221200819901
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,2024-10-18 06:09:00,2024-11-15 06:17:00,40328.0,40329,100.0024796667328,60.0,1.0,4.727335670511153e-06,0.2700315951750466,0.8398954559397592
9d9nFy1S4YRijRT2LH8GvV6KYk52ktbFcXtmsyc3pump,2024-10-27 22:05:00,2024-11-14 21:57:00,25912.0,25913,100.00385921580734,60.0,1.0,6.122601116854372e-06,0.0004395361152313,1.6676347286956725
9d9nFy1S4YRijRT2LH8GvV6KYk52ktbFcXtmsyc3pump,2024-10-27 22:05:00,2024-11-15 12:34:00,26789.0,26790,100.00373287543394,60.0,1.0,6.122601116854372e-06,0.0004395361152313,1.655216757428563
9ej363VCux3fGh9P3nZon5v6FVBWHP5BJUweBraxpump,2024-10-29 14:09:00,2024-11-14 21:04:00,23455.0,23456,100.00426348326583,60.0,1.0,3.252575169608312e-06,0.0001553366458439,0.5402709976549797
9ej363VCux3fGh9P3nZon5v6FVBWHP5BJUweBraxpump,2024-10-29 14:09:00,2024-11-15 10:05:00,24236.0,24237,100.00412609341475,60.0,1.0,3.252575169608312e-06,0.0001553366458439,0.530963208555985
9FyvApf4t4BXhtT35LqHCeX2oewR1tcP2cNBbqkhpump,2024-10-29 02:55:00,2024-11-14 20:24:00,24089.0,24090,100.00415127236496,60.0,1.0,5.17885745528311e-06,0.0006358982916797,1.80017603071459
9FyvApf4t4BXhtT35LqHCeX2oewR1tcP2cNBbqkhpump,2024-10-29 02:55:00,2024-11-15 08:13:00,24798.0,24799,100.00403258327285,60.0,1.0,5.17885745528311e-06,0.0006358982916797,1.7783505935178714
9Gsw9iw1ZVa3vbaUiGinKWnFT3SV6VW4giKrzXNQpump,2024-10-29 08:44:00,2024-11-14 20:14:00,23730.0,23731,100.00421407501054,60.0,1.0,5.270975960074185e-06,0.0005016346247402,1.5789792225649772
9Gsw9iw1ZVa3vbaUiGinKWnFT3SV6VW4giKrzXNQpump,2024-10-29 08:44:00,2024-11-15 07:46:00,24422.0,24423,100.00409466874129,60.0,1.0,5.270975960074185e-06,0.0005016346247402,1.5657664919155916
9HjsPutyGGPpxnRn4ibH1hTfPvitAY5EPvtAwGFkpump,2024-10-29 14:20:00,2024-11-14 20:04:00,23384.0,23385,100.00427642832706,60.0,1.0,1.7106286094934556e-05,0.0010331366050149,1.0959581930893798
9HjsPutyGGPpxnRn4ibH1hTfPvitAY5EPvtAwGFkpump,2024-10-29 14:20:00,2024-11-15 07:17:00,24057.0,24058,100.00415679428025,60.0,1.0,1.7106286094934556e-05,0.0010331366050149,1.1098155367696205
9JhFqCA21MoAXs2PTaeqNQp2XngPn1PgYr2rsEVCpump,2024-10-15 20:13:00,2024-11-14 20:11:00,43198.0,43199,100.00231492198712,60.0,1.0,0.0003974180865273,0.0249258387146352,0.6982223068500648
9JhFqCA21MoAXs2PTaeqNQp2XngPn1PgYr2rsEVCpump,2024-10-16 07:40:00,2024-11-15 07:39:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0006875651629246,0.0249258387146352,0.7078211922943333
9jZgvgS2bWtQiYzv48GcWzY4tnkeRSANbTm8Kp1LmSyS,2024-10-23 14:21:00,2024-11-14 22:11:00,32150.0,32151,100.00311041990668,60.0,1.0,0.0007891070370209,0.0592111597453902,2.4516540903497193
9jZgvgS2bWtQiYzv48GcWzY4tnkeRSANbTm8Kp1LmSyS,2024-10-23 14:21:00,2024-11-15 13:12:00,33051.0,33052,100.0030256270612,60.0,1.0,0.0007891070370209,0.0592111597453902,2.44460166526854
9KhBNo1FoYyWbU8WdrPVzA1z1MVSEZ9VCVBEqWzrpump,2024-10-29 23:30:00,2024-11-14 22:08:00,22958.0,22959,100.0043557801202,60.0,1.0,6.890497584707816e-06,0.0009145390706128,1.9990255052540893
9KhBNo1FoYyWbU8WdrPVzA1z1MVSEZ9VCVBEqWzrpump,2024-10-29 23:30:00,2024-11-15 13:04:00,23854.0,23855,100.00419216902824,60.0,1.0,6.890497584707816e-06,0.0009145390706128,1.9750774478118744
9MnKTgwFyXJgnZumHGT9NdHuzm98ACjkNwpLniLhpump,2024-10-22 01:29:00,2024-11-14 21:33:00,34324.0,34325,100.00291341335507,60.0,1.0,8.151825974643012e-05,0.0191571034839995,1.5883641287113697
9MnKTgwFyXJgnZumHGT9NdHuzm98ACjkNwpLniLhpump,2024-10-22 01:29:00,2024-11-15 11:27:00,35158.0,35159,100.00284430286138,60.0,1.0,8.151825974643012e-05,0.0191571034839995,1.5937134003852114
9oswXoLd3iWNM3ncyqNaLtDTSyEaj8mZR1Qu3SoGpump,2024-10-22 22:40:00,2024-11-14 20:56:00,33016.0,33017,100.00302883450449,60.0,1.0,1.3152672309069953e-05,0.0037726075921395,0.841978406409202
9oswXoLd3iWNM3ncyqNaLtDTSyEaj8mZR1Qu3SoGpump,2024-10-22 22:40:00,2024-11-15 09:42:00,33782.0,33783,100.00296015629627,60.0,1.0,1.3152672309069953e-05,0.0037726075921395,0.8595152039851772
9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,2024-10-25 14:59:00,2024-11-14 19:39:00,29080.0,29081,100.00343878954607,60.0,1.0,2.3717498000544855e-05,0.2618627400600966,0.9739861909647488
9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,2024-10-25 14:59:00,2024-11-15 06:10:00,29711.0,29712,100.0033657567904,60.0,1.0,2.3717498000544855e-05,0.2618627400600966,0.9938091294118698
9pWPUXoZKWNPWyaegPQeR3Kn8aFz9nrGtm5jeAFzpump,2024-10-21 19:41:00,2024-11-14 19:56:00,34575.0,34576,100.00289226319595,60.0,1.0,2.744358605369565e-05,0.0214048185646769,0.6174819124222162
9pWPUXoZKWNPWyaegPQeR3Kn8aFz9nrGtm5jeAFzpump,2024-10-21 19:41:00,2024-11-15 06:54:00,35233.0,35234,100.00283824823319,60.0,1.0,2.744358605369565e-05,0.0289629834853687,0.6503451222960104
9Q3no5oBzJW37TgcBP22F6SVZCtsc3G3RHELSbbgpump,2024-10-29 21:46:00,2024-11-14 21:18:00,23012.0,23013,100.00434555883886,60.0,1.0,4.210076840963676e-06,0.0002570106475845,0.5225631638894307
9Q3no5oBzJW37TgcBP22F6SVZCtsc3G3RHELSbbgpump,2024-10-29 21:46:00,2024-11-15 10:43:00,23817.0,23818,100.00419868161397,60.0,1.0,4.210076840963676e-06,0.0002570106475845,0.5138872404285362
9q7dTw5oHvwC6frzaphxYhRNTRivp3BJGGxaXFqTZgUV,2024-10-28 19:59:00,2024-11-14 20:35:00,24516.0,24517,100.00407896883668,60.0,1.0,5.142381539602838e-06,0.0035629376699985,6.268800372499818
9q7dTw5oHvwC6frzaphxYhRNTRivp3BJGGxaXFqTZgUV,2024-10-28 19:59:00,2024-11-15 08:43:00,25244.0,25245,100.00396133734748,60.0,1.0,5.142381539602838e-06,0.0035629376699985,6.338970715095461
9qriMjPPAJTMCtfQnz7Mo9BsV2jAWTr2ff7yc3JWpump,2024-10-18 17:47:00,2024-11-14 21:49:00,39122.0,39123,100.00255610653852,60.0,1.0,0.000137451241199,0.014036163628041,1.1760953297599472
9qriMjPPAJTMCtfQnz7Mo9BsV2jAWTr2ff7yc3JWpump,2024-10-18 17:47:00,2024-11-15 12:12:00,39985.0,39986,100.0025009378517,60.0,1.0,0.000137451241199,0.0458298927945278,1.7631246648794956
9tfvk9yCRV2sjFmWJPsGWrKLh2kAxX4jka2oAnvGpump,2024-10-28 22:17:00,2024-11-14 22:18:00,24481.0,24482,100.0040848004575,60.0,1.0,4.713354498839136e-06,0.0002019989192157,1.1121153934587773
9tfvk9yCRV2sjFmWJPsGWrKLh2kAxX4jka2oAnvGpump,2024-10-28 22:17:00,2024-11-15 13:36:00,25399.0,25400,100.00393716288043,60.0,1.0,4.713354498839136e-06,0.0002019989192157,1.104350881891144
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,2024-10-29 10:00:00,2024-11-14 19:48:00,23628.0,23629,100.0042322668021,60.0,1.0,0.0121192881510789,9.313670033449442,2.24377297407871
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,2024-10-29 10:00:00,2024-11-15 06:32:00,24272.0,24273,100.00411997363217,60.0,1.0,0.0121192881510789,9.313670033449442,2.0883110607727997
9WXNvkvub2Fvg88n8mLD3iywpLmfhRZHZmdf8CGhpump,2024-10-25 23:29:00,2024-11-14 20:56:00,28647.0,28648,100.0034907669215,60.0,1.0,7.269611109284949e-05,0.0024189379265932,1.2081487588407516
9WXNvkvub2Fvg88n8mLD3iywpLmfhRZHZmdf8CGhpump,2024-10-25 23:29:00,2024-11-15 09:43:00,29414.0,29415,100.00339974161965,60.0,1.0,7.269611109284949e-05,0.0024189379265932,1.2134618210254373
9Z3LF3ymEVwCPLd9uBda9ieySYKVK7MzukPRGHDPpump,2024-10-29 11:22:00,2024-11-14 19:42:00,23540.0,23541,100.00424808836024,60.0,1.0,7.734511774727506e-05,0.0027574737921899,0.7610497018665976
9Z3LF3ymEVwCPLd9uBda9ieySYKVK7MzukPRGHDPpump,2024-10-29 11:22:00,2024-11-15 06:17:00,24175.0,24176,100.00413650465356,60.0,1.0,7.734511774727506e-05,0.0027574737921899,0.7730481302173455
A6zsgi4fQXXFsqDGfoPTUduiDTRnttegF9Xsj7Jif7UF,2024-10-15 19:41:00,2024-11-14 19:40:00,43199.0,43200,100.00231486839972,60.0,1.0,16.362644483175288,2350.104911690514,1.218516879461036
A6zsgi4fQXXFsqDGfoPTUduiDTRnttegF9Xsj7Jif7UF,2024-10-16 06:11:00,2024-11-15 06:10:00,43199.0,43200,100.00231486839972,60.0,1.0,16.362644483175288,2350.104911690514,1.1909588467853989
A7uv3n1By5UNEa8UJqeCjGyLqHkMnkS1NP6K67VZBqd3,2024-10-17 13:43:00,2024-11-14 21:46:00,40803.0,40804,100.00245080018627,60.0,1.0,9.339882949604178e-05,0.0007157809344544,0.3073664800568167
A7uv3n1By5UNEa8UJqeCjGyLqHkMnkS1NP6K67VZBqd3,2024-10-17 13:43:00,2024-11-15 12:04:00,41661.0,41662,100.0024003264444,60.0,1.0,9.339882949604178e-05,0.0007157809344544,0.31890860767515605
A9e6JzPQstmz94pMnzxgyV14QUqoULSXuf5FPsq8UiRa,2024-10-22 04:36:00,2024-11-14 20:11:00,34055.0,34056,100.0029364263691,60.0,1.0,8.380045936541932e-06,0.009186601171963,0.6530943310675029
A9e6JzPQstmz94pMnzxgyV14QUqoULSXuf5FPsq8UiRa,2024-10-22 04:36:00,2024-11-15 07:39:00,34743.0,34744,100.00287827763866,60.0,1.0,8.380045936541932e-06,0.009186601171963,0.6510551184085904
ABHQGzXNoRbJ1sjUsCJ2TmTAo1uMx4EUpV1qYiSVpump,2024-10-21 22:26:00,2024-11-14 22:20:00,34554.0,34555,100.00289402095271,60.0,1.0,1.5723786949059013e-05,0.0013594762106622,1.4974615069575057
ABHQGzXNoRbJ1sjUsCJ2TmTAo1uMx4EUpV1qYiSVpump,2024-10-21 22:26:00,2024-11-15 13:43:00,35477.0,35478,100.00281872762635,60.0,1.0,1.5723786949059013e-05,0.0013594762106622,1.4623951665716133
AcR5GTb5YFrCXCbPBZBNwyJhcN1VjUokPwhL87wupump,2024-10-29 19:41:00,2024-11-14 20:24:00,23083.0,23084,100.00433219252263,60.0,1.0,7.47294228018421e-06,0.000463304360985,2.0609214213629135
AcR5GTb5YFrCXCbPBZBNwyJhcN1VjUokPwhL87wupump,2024-10-29 19:41:00,2024-11-15 08:13:00,23792.0,23793,100.00420309347679,60.0,1.0,7.47294228018421e-06,0.000463304360985,2.0585265674225064
aembnJ3BuUHV1Wd2et6q8ZD9BqbsVgr9qct7C8cpump,2024-10-29 20:23:00,2024-11-14 20:22:00,23039.0,23040,100.00434046616607,60.0,1.0,4.064655062962801e-06,0.0006426987441091,1.3948143368772346
aembnJ3BuUHV1Wd2et6q8ZD9BqbsVgr9qct7C8cpump,2024-10-29 20:23:00,2024-11-15 08:05:00,23742.0,23743,100.00421194507622,60.0,1.0,4.064655062962801e-06,0.0006426987441091,1.3720046965208994
AjqNDnWMb7W1dnMsmPdMWaPjTn2hidAT5GVERCdApump,2024-10-29 04:17:00,2024-11-14 21:49:00,24092.0,24093,100.0041507554375,60.0,1.0,3.1069137843061968e-06,8.090945213824412e-05,0.5131001676695759
AjqNDnWMb7W1dnMsmPdMWaPjTn2hidAT5GVERCdApump,2024-10-29 04:17:00,2024-11-15 12:12:00,24955.0,24956,100.00400721298337,60.0,1.0,3.1069137843061968e-06,8.090945213824412e-05,0.5034680970888719
AqpJ2uRYEFdmsL1gZuQoMkWof8YRuuBVMm8dkNK7pump,2024-10-28 17:29:00,2024-11-14 20:37:00,24668.0,24669,100.00405383492783,60.0,1.0,7.898288147106944e-06,0.0004252934882155,1.0514134189238609
AqpJ2uRYEFdmsL1gZuQoMkWof8YRuuBVMm8dkNK7pump,2024-10-28 17:29:00,2024-11-15 08:50:00,25401.0,25402,100.0039368528798,60.0,1.0,7.898288147106944e-06,0.0004252934882155,1.03622405261131
AtppVwA15CUsymGtCtZdFmpNqNrkWqmW3hSbC4uWBQa2,2024-10-29 19:57:00,2024-11-14 21:17:00,23120.0,23121,100.00432525951557,60.0,1.0,3.5208047991891378e-06,8.220830871316345e-05,0.5601291749231142
AtppVwA15CUsymGtCtZdFmpNqNrkWqmW3hSbC4uWBQa2,2024-10-29 19:57:00,2024-11-15 10:42:00,23925.0,23926,100.00417972831765,60.0,1.0,3.5208047991891378e-06,8.220830871316345e-05,0.5502579660466135
AwptL2WRgSKXYpgg7vkKKw5GmRr8SjW8vDYFoYoUpump,2024-10-17 09:56:00,2024-11-14 21:38:00,41022.0,41023,100.00243771634733,60.0,1.0,1.6086367861339566e-05,0.0018793515239584,0.9013001532602607
AwptL2WRgSKXYpgg7vkKKw5GmRr8SjW8vDYFoYoUpump,2024-10-17 09:56:00,2024-11-15 11:42:00,41866.0,41867,100.00238857306644,60.0,1.0,1.6086367861339566e-05,0.0018793515239584,0.8884838176826234
AXva21icgQyqMfGhCH9YTdHRQNRNzZs3jWKgg5EwxyGq,2024-10-29 20:55:00,2024-11-14 20:43:00,23028.0,23029,100.00434253951711,60.0,1.0,8.642707778933794e-06,0.0004777511829054,0.8901225282594425
AXva21icgQyqMfGhCH9YTdHRQNRNzZs3jWKgg5EwxyGq,2024-10-29 20:55:00,2024-11-15 09:05:00,23770.0,23771,100.00420698359275,60.0,1.0,8.642707778933794e-06,0.0004777511829054,0.8783571435857995
BAmHS42JqR51sZ6oqPhj4pcqi6dFFYDka77P4Q22pump,2024-10-25 21:58:00,2024-11-14 20:14:00,28696.0,28697,100.00348480624477,60.0,1.0,6.521974269479066e-05,0.0062160256940719,0.6989449280432067
BAmHS42JqR51sZ6oqPhj4pcqi6dFFYDka77P4Q22pump,2024-10-25 21:58:00,2024-11-15 07:46:00,29388.0,29389,100.00340274942153,60.0,1.0,6.521974269479066e-05,0.0062160256940719,0.692275365608522
Bb7ZnqoTaLBubW3Pqmyp45FGmQ1iGrBs3AfL5zWQpump,2024-10-29 07:32:00,2024-11-14 20:25:00,23813.0,23814,100.00419938688951,60.0,1.0,3.381766452206263e-06,0.0003890195149633,2.5036569808221065
Bb7ZnqoTaLBubW3Pqmyp45FGmQ1iGrBs3AfL5zWQpump,2024-10-29 07:32:00,2024-11-15 08:13:00,24521.0,24522,100.00407813710697,60.0,1.0,3.381766452206263e-06,0.0003890195149633,2.478296619395118
BcnQmjHhapKwGCeWTZD8R9gHHFLqPwx8EdxmXmJCpump,2024-10-29 15:16:00,2024-11-14 21:12:00,23396.0,23397,100.00427423491196,60.0,1.0,3.5182747927358034e-06,0.0002615088448087,1.2173008552575233
BcnQmjHhapKwGCeWTZD8R9gHHFLqPwx8EdxmXmJCpump,2024-10-29 15:16:00,2024-11-15 10:27:00,24191.0,24192,100.00413376875699,60.0,1.0,3.5182747927358034e-06,0.0002615088448087,1.1955701063423216
BfdVHnbt9LSNAFCZU9kvTjbrH3jX78sv2siLKGQ7pump,2024-10-22 15:09:00,2024-11-14 20:14:00,33425.0,33426,100.00299177262528,60.0,1.0,3.2342497247838224e-05,0.0233827110663916,0.9701762280206074
BfdVHnbt9LSNAFCZU9kvTjbrH3jX78sv2siLKGQ7pump,2024-10-22 15:09:00,2024-11-15 07:46:00,34117.0,34118,100.0029310900724,60.0,1.0,3.2342497247838224e-05,0.0233827110663916,1.0199493815679317
BGaumRqjesfv7jHecTG4cZJNJKt4eJGpTPeFqt3rpump,2024-10-16 20:25:00,2024-11-14 22:14:00,41869.0,41870,100.00238840192029,60.0,1.0,1.1507390797596424e-05,0.0009485718652609,0.5687997362696242
BGaumRqjesfv7jHecTG4cZJNJKt4eJGpTPeFqt3rpump,2024-10-16 20:25:00,2024-11-15 13:21:00,42776.0,42777,100.0023377594913,60.0,1.0,1.1507390797596424e-05,0.0009485718652609,0.5705779768808086
BKjCZPiN5CgB97sndGNFH3rPiGWP1i6WmUN6uDcbpump,2024-10-29 04:13:00,2024-11-14 21:33:00,24080.0,24081,100.00415282392025,60.0,1.0,3.2882492713251622e-06,0.0001444541533838,0.8513663690266196
BKjCZPiN5CgB97sndGNFH3rPiGWP1i6WmUN6uDcbpump,2024-10-29 04:13:00,2024-11-15 11:27:00,24914.0,24915,100.0040138074978,60.0,1.0,3.2882492713251622e-06,0.0001444541533838,0.8361337737886583
BmnUU9r1F9PJm4N5z9Pv4Ev7Exp8DxYiL2NVQoKSrsS7,2024-10-21 14:07:00,2024-11-14 21:36:00,35009.0,35010,100.00285640835213,60.0,1.0,2.485457694291863e-05,0.0033923554163001,1.40732742492876
BmnUU9r1F9PJm4N5z9Pv4Ev7Exp8DxYiL2NVQoKSrsS7,2024-10-21 14:07:00,2024-11-15 11:35:00,35848.0,35849,100.0027895559027,60.0,1.0,2.485457694291863e-05,0.0033923554163001,1.4082790780662828
BnCdcooM2rBFj5PqouWsqZ8ke2QpbRW8adfoejuYpump,2024-10-29 06:27:00,2024-11-14 20:32:00,23885.0,23886,100.00418672807201,60.0,1.0,4.850062957891006e-06,0.0002650080224572,0.6962753369967297
BnCdcooM2rBFj5PqouWsqZ8ke2QpbRW8adfoejuYpump,2024-10-29 06:27:00,2024-11-15 08:35:00,24608.0,24609,100.00406371911575,60.0,1.0,4.850062957891006e-06,0.0002650080224572,0.6866083411284056
BoAQaykj3LtkM2Brevc7cQcRAzpqcsP47nJ2rkyopump,2024-10-15 21:27:00,2024-11-14 19:45:00,43098.0,43099,100.00232029328507,60.0,1.0,4.164364126918908e-05,0.0707635851819214,0.6587474060347532
BoAQaykj3LtkM2Brevc7cQcRAzpqcsP47nJ2rkyopump,2024-10-16 06:25:00,2024-11-15 06:24:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0011661334279691,0.0707635851819214,0.687840207585415
BoBj68cWnCvzMNUKzJyR7Jq7tLM3v76D1pYL1E8rpump,2024-10-24 07:02:00,2024-11-14 20:09:00,31027.0,31028,100.00322299932316,60.0,1.0,2.5492862999342777e-05,0.0046343185410696,0.47087934957701966
